product.code,importId,qty,unit.id,productName,saleSupplySelect,deliveredQty,price,companyExTaxTotal,inTaxPrice,exTaxTotal
100-130,2262/100-130,1,1,100-130,1,1,0,0,0,0
100-130,2236/100-130,226,1,100-130,1,226,0,0,0,0
110-FLOSS-HDE-72,2236/110-FLOSS-HDE-72,226,1,110-FLOSS-HDE-72,1,226,0,0,0,0
810-COMB-NW,2236/810-COMB-NW,226,1,810-COMB-NW,1,226,0,0,0,0
100-330,2236/100-330,103,1,100-330,1,103,0,0,0,0
600-300-ZS-PULSE-DD,2167/600-300-ZS-PULSE-DD,30,1,600-300-ZS-PULSE-DD,1,30,31,930,31,930
100-FINGERB-144,2098/100-FINGERB-144,2,1,100-FINGERB-144,1,2,77.76,155.52,77.76,155.52
1300-BEAR-V097,2093/1300-BEAR-V097,72,1,1300-BEAR-V097,1,72,0.38,27.36,0.38,27.36
830-POUCH-CL,2092/830-POUCH-CL,1,1,830-POUCH-CL,1,1,31,31,31,31
600-100-448-DD,2088/600-100-448-DD,7,1,600-100-448-DD,1,7,36,252,36,252
830-POUCH-CL,2069/830-POUCH-CL,1,1,830-POUCH-CL,1,1,31,31,31,31
830-POUCH-CL,2057/830-POUCH-CL,7,1,830-POUCH-CL,1,7,37.78,264.46000000000004,37.78,264.46000000000004
100-FINGERB-144,2021/100-FINGERB-144,2,1,100-FINGERB-144,1,2,77.76,155.52,77.76,155.52
300-DDIA-PRO,1990/300-DDIA-PRO,1000,1,300-DDIA-PRO,1,1000,48.03,48030,48.03,48030
100-202-Z,1989/100-202-Z,1500,1,100-202-Z,1,1500,0,0,0,0
110-FLOSS-HDE,1989/110-FLOSS-HDE,1500,1,110-FLOSS-HDE,1,1500,0,0,0,0
830-POUCH-CL,1949/830-POUCH-CL,5,1,830-POUCH-CL,1,5,37.78,188.9,37.78,188.9
600-100-448-DD,1875/600-100-448-DD,3500,1,600-100-448-DD,1,3500,0,0,0,0
600-830-POUCH-DD-9X4,1875/600-830-POUCH-DD-9X4,3500,1,600-830-POUCH-DD-9X4,1,3500,0,0,0,0
600-100-448-DD,1867/600-100-448-DD,7,1,600-100-448-DD,1,7,51.84,362.88,51.84,362.88
100-202-Z,1854/100-202-Z,1,1,100-202-Z,1,1,80.64,80.64,80.64,80.64
100-RAZ-S,1843/100-RAZ-S,8,1,100-RAZ-S,1,8,87,696,87,696
100-DENTUREBRUSH,1841/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,76.61,76.61,76.61,76.61
310-RHpZS4,1834/310-RHpZS4,1,1,310-RHpZS4,1,1,210,210,210,210
600-100-448-DD,1831/600-100-448-DD,28,1,600-100-448-DD,1,28,36,1008,36,1008
600-100-442-DD,1831/600-100-442-DD,3,1,600-100-442-DD,1,3,36,108,36,108
600-100-442-DD,1828/600-100-442-DD,1,1,600-100-442-DD,1,1,36,36,36,36
100-138-Y,1801/100-138-Y,1,1,100-138-Y,1,1,69.12,69.12,69.12,69.12
100-138-Y,1798/100-138-Y,1,1,100-138-Y,1,1,76.32,76.32,76.32,76.32
110-FLOSS-YD-72,1769/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,37.44,37.44,37.44,37.44
830-POUCH-CL,1698/830-POUCH-CL,4,1,830-POUCH-CL,1,4,37.78,151.12,37.78,151.12
600-100-442-DD,1686/600-100-442-DD,4,1,600-100-442-DD,1,4,36,144,36,144
110-FLOSS-3YD-72,1675/110-FLOSS-3YD-72,144,1,110-FLOSS-3YD-72,1,144,0.26,37.44,0.26,37.44
100-USO-1,1637/100-USO-1,4,1,100-USO-1,1,4,72.5,290,72.5,290
100-TOOFER,1608/100-TOOFER,1,1,100-TOOFER,1,1,72.5,72.5,72.5,72.5
100-151-Z,1608/100-151-Z,1,1,100-151-Z,1,1,76.61,76.61,76.61,76.61
110-FLOSS-3YD-72,1607/110-FLOSS-3YD-72,2,1,110-FLOSS-3YD-72,1,2,18.47,36.94,18.47,36.94
100-151-Z,1603/100-151-Z,1,1,100-151-Z,1,1,48.96,48.96,48.96,48.96
100-USO-1,1603/100-USO-1,144,1,100-USO-1,1,144,0,0,0,0
830-POUCH-CL,1603/830-POUCH-CL,144,1,830-POUCH-CL,1,144,0,0,0,0
100-819-S-CSB,1595/100-819-S-CSB,4,1,100-819-S-CSB,1,4,90.72,362.88,90.72,362.88
100-USO-1,1540/100-USO-1,4,1,100-USO-1,1,4,72.5,290,72.5,290
310-ZS-CLASSIC-RH-4CT,1510/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
300-DDIA-PRO,1506/300-DDIA-PRO,30,1,300-DDIA-PRO,1,30,46.03,1380.9,46.03,1380.9
300-DDIA-PRO,1505/300-DDIA-PRO,157,1,300-DDIA-PRO,1,157,48.03,7540.71,48.03,7540.71
110-FLOSS-3YD-72,1484/110-FLOSS-3YD-72,288,1,110-FLOSS-3YD-72,1,288,0.25652,73.87776000000001,0.25652,73.87776000000001
600-100-448-DD,1468/600-100-448-DD,14976,1,600-100-448-DD,1,14976,0.39,5840.64,0.39,5840.64
600-100-448-DD,1464/600-100-448-DD,2,1,600-100-448-DD,1,2,46.08,92.16,46.08,92.16
300-DDIA-PRO,1458/300-DDIA-PRO,1040,1,300-DDIA-PRO,1,1040,48.03,49951.200000000004,48.03,49951.200000000004
110-SC-BLU-CASE,1449/110-SC-BLU-CASE,288,1,110-SC-BLU-CASE,1,288,0.76,218.88,0.76,218.88
100-130,1446/100-130,713,1,100-130,1,713,0,0,0,0
110-FLOSS-YD-72,1446/110-FLOSS-YD-72,713,1,110-FLOSS-YD-72,1,713,0,0,0,0
100-330,1446/100-330,455,1,100-330,1,455,0,0,0,0
110-FLOSS-3YD-72,1446/110-FLOSS-3YD-72,455,1,110-FLOSS-3YD-72,1,455,0,0,0,0
830-POUCH-CL,1436/830-POUCH-CL,1,1,830-POUCH-CL,1,1,31,31,31,31
100-202-Z,1403/100-202-Z,2,1,100-202-Z,1,2,69.12,138.24,69.12,138.24
100-138-Y,1378/100-138-Y,3,1,100-138-Y,1,3,76.32,228.95999999999998,76.32,228.95999999999998
100-819-I-DE,1378/100-819-I-DE,4,1,100-819-I-DE,1,4,72,288,72,288
600-100-448-DD,1284/600-100-448-DD,1,1,600-100-448-DD,1,1,46.08,46.08,46.08,46.08
600-100-448-DD,1276/600-100-448-DD,1000,1,600-100-448-DD,1,1000,0,0,0,0
600-830-POUCH-DDNJ-9X4,1276/600-830-POUCH-DDNJ-9X4,1000,1,600-830-POUCH-DDNJ-9X4,1,1000,0,0,0,0
100-819-S,1182/100-819-S,1,1,100-819-S,1,1,76.32,76.32,76.32,76.32
100-819-S,1162/100-819-S,3,1,100-819-S,1,3,76.32,228.95999999999998,76.32,228.95999999999998
100-RAZ-S,1133/100-RAZ-S,8,1,100-RAZ-S,1,8,87,696,87,696
110-FLOSS-YD-72,1103/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,37.44,37.44,37.44,37.44
110-FLOSS-FR,1103/110-FLOSS-FR,1,1,110-FLOSS-FR,1,1,37.44,37.44,37.44,37.44
100-DENTUREBRUSH,1090/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,94.87,94.87,94.87,94.87
600-100-448-DD,1049/600-100-448-DD,5750,1,600-100-448-DD,1,5750,0,0,0,0
600-110-FLOSS-M-DD,1049/600-110-FLOSS-M-DD,5750,1,600-110-FLOSS-M-DD,1,5750,0,0,0,0
830-POUCH-CL,1049/830-POUCH-CL,5750,1,830-POUCH-CL,1,5750,0,0,0,0
600-100-442-DD,1049/600-100-442-DD,3500,1,600-100-442-DD,1,3500,0,0,0,0
100-DENTUREBRUSH,1023/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,76.61,76.61,76.61,76.61
100-130,796/100-130,59,1,100-130,1,59,0,0,0,0
110-FLOSS-YD-72,796/110-FLOSS-YD-72,59,1,110-FLOSS-YD-72,1,59,0,0,0,0
100-330,796/100-330,30,1,100-330,1,30,0,0,0,0
110-FLOSS-3YD-72,796/110-FLOSS-3YD-72,30,1,110-FLOSS-3YD-72,1,30,0,0,0,0
600-100-448-DD,791/600-100-448-DD,5,1,600-100-448-DD,1,5,36,180,36,180
100-ZS-PULSE-MBR,781/100-ZS-PULSE-MBR,240,1,100-ZS-PULSE-MBR,1,240,31.67,7600.8,31.67,7600.8
600-100-448-DD,697/600-100-448-DD,864,1,600-100-448-DD,1,864,0,0,0,0
600-110-FLOSS-M-DD,697/600-110-FLOSS-M-DD,864,1,600-110-FLOSS-M-DD,1,864,0,0,0,0
830-POUCH-CL,697/830-POUCH-CL,864,1,830-POUCH-CL,1,864,0,0,0,0
600-100-448-DD,695/600-100-448-DD,288,1,600-100-448-DD,1,288,0,0,0,0
600-110-FLOSS-M-DD,695/600-110-FLOSS-M-DD,288,1,600-110-FLOSS-M-DD,1,288,0,0,0,0
830-POUCH-CL,695/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0,0,0,0
600-100-442-DD,695/600-100-442-DD,72,1,600-100-442-DD,1,72,0,0,0,0
600-100-448-DD,618/600-100-448-DD,2,1,600-100-448-DD,1,2,46.08,92.16,46.08,92.16
100-202-Z,596/100-202-Z,2,1,100-202-Z,1,2,69.12,138.24,69.12,138.24
110-FLOSS-YD-72,584/110-FLOSS-YD-72,1.5,1,110-FLOSS-YD-72,1,1.5,37.44,56.16,37.44,56.16
100-FINGERB-144,582/100-FINGERB-144,1,1,100-FINGERB-144,1,1,77.76,77.76,77.76,77.76
100-130,575/100-130,2,1,100-130,1,2,23.04,46.08,23.04,46.08
100-ZS-PRO-BLK,483/100-ZS-PRO-BLK,1,1,100-ZS-PRO-BLK,1,1,199.95,199.95,199.95,199.95
100-ZS-PRO-BLK,482/100-ZS-PRO-BLK,1,1,100-ZS-PRO-BLK,1,1,199.95,199.95,199.95,199.95
100-RAZ-S,467/100-RAZ-S,8,1,100-RAZ-S,1,8,87,696,87,696
600-100-448-DD,361/600-100-448-DD,288,1,600-100-448-DD,1,288,0,0,0,0
600-110-FLOSS-M-DD,361/600-110-FLOSS-M-DD,288,1,600-110-FLOSS-M-DD,1,288,0,0,0,0
830-POUCH-CL,361/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0,0,0,0
100-130,354/100-130,266,1,100-130,1,266,0,0,0,0
110-FLOSS-YD-72,354/110-FLOSS-YD-72,266,1,110-FLOSS-YD-72,1,266,0,0,0,0
100-330,354/100-330,145,1,100-330,1,145,0,0,0,0
110-FLOSS-3YD-72,354/110-FLOSS-3YD-72,145,1,110-FLOSS-3YD-72,1,145,0,0,0,0
600-100-448-DD,218/600-100-448-DD,1,1,600-100-448-DD,1,1,36,36,36,36
600-300-ZS-MINI-DD,193/600-300-ZS-MINI-DD,200,1,600-300-ZS-MINI-DD,1,200,10.95,2190,10.95,2190
100-130,191/100-130,313,1,100-130,1,313,0,0,0,0
110-FLOSS-YD-72,191/110-FLOSS-YD-72,313,1,110-FLOSS-YD-72,1,313,0,0,0,0
100-330,191/100-330,130,1,100-330,1,130,0,0,0,0
110-FLOSS-3YD-72,191/110-FLOSS-3YD-72,130,1,110-FLOSS-3YD-72,1,130,0,0,0,0
100-130,190/100-130,286,1,100-130,1,286,0,0,0,0
110-FLOSS-YD-72,190/110-FLOSS-YD-72,286,1,110-FLOSS-YD-72,1,286,0,0,0,0
100-330,190/100-330,133,1,100-330,1,133,0,0,0,0
110-FLOSS-3YD-72,190/110-FLOSS-3YD-72,133,1,110-FLOSS-3YD-72,1,133,0,0,0,0
100-138-Y,172/100-138-Y,1,1,100-138-Y,1,1,76.32,76.32,76.32,76.32
110-FLOSS-FR,112/110-FLOSS-FR,1,1,110-FLOSS-FR,1,1,0,0,0,0
600-100-442-DD,26/600-100-442-DD,4,1,600-100-442-DD,1,4,47.52,190.08,47.52,190.08
830-POUCH-CL,26/830-POUCH-CL,4,1,830-POUCH-CL,1,4,56.16,224.64,56.16,224.64
100-USO-1,25/100-USO-1,288,1,100-USO-1,1,288,0,0,0,0
830-POUCH-CL,25/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0,0,0,0
110-FLOSS-YD-72,14/110-FLOSS-YD-72,2,1,110-FLOSS-YD-72,1,2,36.94,73.88,36.94,73.88
