"importId","name","code","country.alpha3Code","department.code"
12110,"Mayslick","Mayslick_Mason County_KY","USA","Mason County_KY"
12111,"Maysville","Maysville_Mason County_KY","USA","Mason County_KY"
12112,"Melbourne","Melbourne_Campbell County_KY","USA","Campbell County_KY"
12113,"Morning View","Morning View_Kenton County_KY","USA","Kenton County_KY"
12114,"Mount Olivet","Mount Olivet_Robertson County_KY","USA","Robertson County_KY"
12115,"Newport","Newport_Campbell County_KY","USA","Campbell County_KY"
12116,"Bellevue","Bellevue_Campbell County_KY","USA","Campbell County_KY"
12117,"Dayton","Dayton_Campbell County_KY","USA","Campbell County_KY"
12118,"Fort Thomas","Fort Thomas_Campbell County_KY","USA","Campbell County_KY"
12119,"Newport","Newport_Campbell County_KY","USA","Campbell County_KY"
12120,"Petersburg","Petersburg_Boone County_KY","USA","Boone County_KY"
12121,"Sanders","Sanders_Carroll County_KY","USA","Carroll County_KY"
12122,"Sparta","Sparta_Gallatin County_KY","USA","Gallatin County_KY"
12123,"Union","Union_Boone County_KY","USA","Boone County_KY"
12124,"Verona","Verona_Boone County_KY","USA","Boone County_KY"
12125,"Wallingford","Wallingford_Fleming County_KY","USA","Fleming County_KY"
12126,"Walton","Walton_Boone County_KY","USA","Boone County_KY"
12127,"Warsaw","Warsaw_Gallatin County_KY","USA","Gallatin County_KY"
12128,"Williamstown","Williamstown_Grant County_KY","USA","Grant County_KY"
12129,"Worthville","Worthville_Owen County_KY","USA","Owen County_KY"
12130,"Ashland","Ashland_Boyd County_KY","USA","Boyd County_KY"
12131,"Ashland","Ashland_Boyd County_KY","USA","Boyd County_KY"
12132,"Argillite","Argillite_Greenup County_KY","USA","Greenup County_KY"
12133,"Blaine","Blaine_Lawrence County_KY","USA","Lawrence County_KY"
12134,"Catlettsburg","Catlettsburg_Boyd County_KY","USA","Boyd County_KY"
12135,"Denton","Denton_Carter County_KY","USA","Carter County_KY"
12136,"Emerson","Emerson_Lewis County_KY","USA","Lewis County_KY"
12137,"Flatwoods","Flatwoods_Greenup County_KY","USA","Greenup County_KY"
12138,"Garrison","Garrison_Lewis County_KY","USA","Lewis County_KY"
12139,"Grayson","Grayson_Carter County_KY","USA","Carter County_KY"
12140,"Greenup","Greenup_Greenup County_KY","USA","Greenup County_KY"
12141,"Hitchins","Hitchins_Carter County_KY","USA","Carter County_KY"
12142,"Isonville","Isonville_Elliott County_KY","USA","Elliott County_KY"
12143,"Martha","Martha_Lawrence County_KY","USA","Lawrence County_KY"
12144,"Mazie","Mazie_Lawrence County_KY","USA","Lawrence County_KY"
12145,"Olive Hill","Olive Hill_Carter County_KY","USA","Carter County_KY"
12146,"Quincy","Quincy_Lewis County_KY","USA","Lewis County_KY"
12147,"Rush","Rush_Boyd County_KY","USA","Boyd County_KY"
12148,"Russell","Russell_Greenup County_KY","USA","Greenup County_KY"
12149,"Sandy Hook","Sandy Hook_Elliott County_KY","USA","Elliott County_KY"
12150,"South Portsmouth","South Portsmouth_Greenup County_KY","USA","Greenup County_KY"
12151,"South Shore","South Shore_Greenup County_KY","USA","Greenup County_KY"
12152,"Vanceburg","Vanceburg_Lewis County_KY","USA","Lewis County_KY"
12153,"Webbville","Webbville_Lawrence County_KY","USA","Lawrence County_KY"
12154,"Worthington","Worthington_Greenup County_KY","USA","Greenup County_KY"
12155,"Tollesboro","Tollesboro_Lewis County_KY","USA","Lewis County_KY"
12156,"Adams","Adams_Lawrence County_KY","USA","Lawrence County_KY"
12157,"Beauty","Beauty_Martin County_KY","USA","Martin County_KY"
12158,"Boons Camp","Boons Camp_Johnson County_KY","USA","Johnson County_KY"
12159,"Debord","Debord_Martin County_KY","USA","Martin County_KY"
12160,"East Point","East Point_Floyd County_KY","USA","Floyd County_KY"
12161,"Flatgap","Flatgap_Johnson County_KY","USA","Johnson County_KY"
12162,"Hagerhill","Hagerhill_Johnson County_KY","USA","Johnson County_KY"
12163,"Inez","Inez_Martin County_KY","USA","Martin County_KY"
12164,"Keaton","Keaton_Johnson County_KY","USA","Johnson County_KY"
12165,"Louisa","Louisa_Lawrence County_KY","USA","Lawrence County_KY"
12166,"Lovely","Lovely_Martin County_KY","USA","Martin County_KY"
12167,"Lowmansville","Lowmansville_Lawrence County_KY","USA","Lawrence County_KY"
12168,"Meally","Meally_Johnson County_KY","USA","Johnson County_KY"
12169,"Oil Springs","Oil Springs_Johnson County_KY","USA","Johnson County_KY"
12170,"Paintsville","Paintsville_Johnson County_KY","USA","Johnson County_KY"
12171,"Pilgrim","Pilgrim_Martin County_KY","USA","Martin County_KY"
12172,"River","River_Johnson County_KY","USA","Johnson County_KY"
12173,"Sitka","Sitka_Johnson County_KY","USA","Johnson County_KY"
12174,"Staffordsville","Staffordsville_Johnson County_KY","USA","Johnson County_KY"
12175,"Stambaugh","Stambaugh_Johnson County_KY","USA","Johnson County_KY"
12176,"Thelma","Thelma_Johnson County_KY","USA","Johnson County_KY"
12177,"Tomahawk","Tomahawk_Martin County_KY","USA","Martin County_KY"
12178,"Tutor Key","Tutor Key_Johnson County_KY","USA","Johnson County_KY"
12179,"Ulysses","Ulysses_Lawrence County_KY","USA","Lawrence County_KY"
12180,"Van Lear","Van Lear_Johnson County_KY","USA","Johnson County_KY"
12181,"Warfield","Warfield_Martin County_KY","USA","Martin County_KY"
12182,"Williamsport","Williamsport_Johnson County_KY","USA","Johnson County_KY"
12183,"Wittensville","Wittensville_Johnson County_KY","USA","Johnson County_KY"
12184,"Campton","Campton_Wolfe County_KY","USA","Wolfe County_KY"
12185,"Athol","Athol_Lee County_KY","USA","Lee County_KY"
12186,"Bays","Bays_Breathitt County_KY","USA","Breathitt County_KY"
12187,"Beattyville","Beattyville_Lee County_KY","USA","Lee County_KY"
12188,"Booneville","Booneville_Owsley County_KY","USA","Owsley County_KY"
12189,"Clayhole","Clayhole_Breathitt County_KY","USA","Breathitt County_KY"
12190,"Hazel Green","Hazel Green_Wolfe County_KY","USA","Wolfe County_KY"
12191,"Island City","Island City_Owsley County_KY","USA","Owsley County_KY"
12192,"Jackson","Jackson_Breathitt County_KY","USA","Breathitt County_KY"
12193,"Lost Creek","Lost Creek_Breathitt County_KY","USA","Breathitt County_KY"
12194,"Mistletoe","Mistletoe_Owsley County_KY","USA","Owsley County_KY"
12195,"Mize","Mize_Morgan County_KY","USA","Morgan County_KY"
12196,"Pine Ridge","Pine Ridge_Wolfe County_KY","USA","Wolfe County_KY"
12197,"Ricetown","Ricetown_Owsley County_KY","USA","Owsley County_KY"
12198,"Rogers","Rogers_Wolfe County_KY","USA","Wolfe County_KY"
12199,"Rousseau","Rousseau_Breathitt County_KY","USA","Breathitt County_KY"
12200,"Rowdy","Rowdy_Perry County_KY","USA","Perry County_KY"
12201,"Vancleve","Vancleve_Breathitt County_KY","USA","Breathitt County_KY"
12202,"Vincent","Vincent_Owsley County_KY","USA","Owsley County_KY"
12203,"Whick","Whick_Breathitt County_KY","USA","Breathitt County_KY"
12204,"Zoe","Zoe_Lee County_KY","USA","Lee County_KY"
12205,"Cannel City","Cannel City_Morgan County_KY","USA","Morgan County_KY"
12206,"Elkfork","Elkfork_Morgan County_KY","USA","Morgan County_KY"
12207,"Ezel","Ezel_Morgan County_KY","USA","Morgan County_KY"
12208,"Royalton","Royalton_Magoffin County_KY","USA","Magoffin County_KY"
12209,"Salyersville","Salyersville_Magoffin County_KY","USA","Magoffin County_KY"
12210,"West Liberty","West Liberty_Morgan County_KY","USA","Morgan County_KY"
12211,"Pikeville","Pikeville_Pike County_KY","USA","Pike County_KY"
12212,"South Williamson","South Williamson_Pike County_KY","USA","Pike County_KY"
12213,"Ashcamp","Ashcamp_Pike County_KY","USA","Pike County_KY"
12214,"Belcher","Belcher_Pike County_KY","USA","Pike County_KY"
12215,"Belfry","Belfry_Pike County_KY","USA","Pike County_KY"
12216,"Burdine","Burdine_Letcher County_KY","USA","Letcher County_KY"
12217,"Canada","Canada_Pike County_KY","USA","Pike County_KY"
12218,"Elkhorn City","Elkhorn City_Pike County_KY","USA","Pike County_KY"
12219,"Fedscreek","Fedscreek_Pike County_KY","USA","Pike County_KY"
12220,"Forest Hills","Forest Hills_Pike County_KY","USA","Pike County_KY"
12221,"Freeburn","Freeburn_Pike County_KY","USA","Pike County_KY"
12222,"Hardy","Hardy_Pike County_KY","USA","Pike County_KY"
12223,"Hellier","Hellier_Pike County_KY","USA","Pike County_KY"
12224,"Huddy","Huddy_Pike County_KY","USA","Pike County_KY"
12225,"Jenkins","Jenkins_Letcher County_KY","USA","Letcher County_KY"
12226,"Kimper","Kimper_Pike County_KY","USA","Pike County_KY"
12227,"Lick Creek","Lick Creek_Pike County_KY","USA","Pike County_KY"
12228,"Mc Andrews","Mc Andrews_Pike County_KY","USA","Pike County_KY"
12229,"Mc Carr","Mc Carr_Pike County_KY","USA","Pike County_KY"
12230,"Majestic","Majestic_Pike County_KY","USA","Pike County_KY"
12231,"Mouthcard","Mouthcard_Pike County_KY","USA","Pike County_KY"
12232,"Phelps","Phelps_Pike County_KY","USA","Pike County_KY"
12233,"Phyllis","Phyllis_Pike County_KY","USA","Pike County_KY"
12234,"Pinsonfork","Pinsonfork_Pike County_KY","USA","Pike County_KY"
12235,"Raccoon","Raccoon_Pike County_KY","USA","Pike County_KY"
12236,"Ransom","Ransom_Pike County_KY","USA","Pike County_KY"
12237,"Regina","Regina_Pike County_KY","USA","Pike County_KY"
12238,"Robinson Creek","Robinson Creek_Pike County_KY","USA","Pike County_KY"
12239,"Shelbiana","Shelbiana_Pike County_KY","USA","Pike County_KY"
12240,"Shelby Gap","Shelby Gap_Pike County_KY","USA","Pike County_KY"
12241,"Sidney","Sidney_Pike County_KY","USA","Pike County_KY"
12242,"Steele","Steele_Pike County_KY","USA","Pike County_KY"
12243,"Stone","Stone_Pike County_KY","USA","Pike County_KY"
12244,"Stopover","Stopover_Pike County_KY","USA","Pike County_KY"
12245,"Varney","Varney_Pike County_KY","USA","Pike County_KY"
12246,"Virgie","Virgie_Pike County_KY","USA","Pike County_KY"
12247,"Allen","Allen_Floyd County_KY","USA","Floyd County_KY"
12248,"Auxier","Auxier_Floyd County_KY","USA","Floyd County_KY"
12249,"Banner","Banner_Floyd County_KY","USA","Floyd County_KY"
12250,"Beaver","Beaver_Floyd County_KY","USA","Floyd County_KY"
12251,"Betsy Layne","Betsy Layne_Floyd County_KY","USA","Floyd County_KY"
12252,"Bevinsville","Bevinsville_Floyd County_KY","USA","Floyd County_KY"
12253,"Blue River","Blue River_Floyd County_KY","USA","Floyd County_KY"
12254,"Bypro","Bypro_Floyd County_KY","USA","Floyd County_KY"
12255,"Dana","Dana_Floyd County_KY","USA","Floyd County_KY"
12256,"David","David_Floyd County_KY","USA","Floyd County_KY"
12257,"Drift","Drift_Floyd County_KY","USA","Floyd County_KY"
12258,"Dwale","Dwale_Floyd County_KY","USA","Floyd County_KY"
12259,"Eastern","Eastern_Floyd County_KY","USA","Floyd County_KY"
12260,"Garrett","Garrett_Floyd County_KY","USA","Floyd County_KY"
12261,"Grethel","Grethel_Floyd County_KY","USA","Floyd County_KY"
12262,"Gunlock","Gunlock_Magoffin County_KY","USA","Magoffin County_KY"
12263,"Harold","Harold_Floyd County_KY","USA","Floyd County_KY"
12264,"Hi Hat","Hi Hat_Floyd County_KY","USA","Floyd County_KY"
12265,"Hueysville","Hueysville_Floyd County_KY","USA","Floyd County_KY"
12266,"Ivel","Ivel_Floyd County_KY","USA","Floyd County_KY"
12267,"Lackey","Lackey_Knott County_KY","USA","Knott County_KY"
12268,"Langley","Langley_Floyd County_KY","USA","Floyd County_KY"
12269,"Mc Dowell","Mc Dowell_Floyd County_KY","USA","Floyd County_KY"
12270,"Martin","Martin_Floyd County_KY","USA","Floyd County_KY"
12271,"Melvin","Melvin_Floyd County_KY","USA","Floyd County_KY"
12272,"Minnie","Minnie_Floyd County_KY","USA","Floyd County_KY"
12273,"Prestonsburg","Prestonsburg_Floyd County_KY","USA","Floyd County_KY"
12274,"Printer","Printer_Floyd County_KY","USA","Floyd County_KY"
12275,"Stanville","Stanville_Floyd County_KY","USA","Floyd County_KY"
12276,"Teaberry","Teaberry_Floyd County_KY","USA","Floyd County_KY"
12277,"Tram","Tram_Floyd County_KY","USA","Floyd County_KY"
12278,"Wayland","Wayland_Floyd County_KY","USA","Floyd County_KY"
12279,"Weeksbury","Weeksbury_Floyd County_KY","USA","Floyd County_KY"
12280,"Wheelwright","Wheelwright_Floyd County_KY","USA","Floyd County_KY"
12281,"Hazard","Hazard_Perry County_KY","USA","Perry County_KY"
12282,"Ary","Ary_Perry County_KY","USA","Perry County_KY"
12283,"Bear Branch","Bear Branch_Leslie County_KY","USA","Leslie County_KY"
12284,"Bonnyman","Bonnyman_Perry County_KY","USA","Perry County_KY"
12285,"Buckhorn","Buckhorn_Perry County_KY","USA","Perry County_KY"
12286,"Bulan","Bulan_Perry County_KY","USA","Perry County_KY"
12287,"Busy","Busy_Perry County_KY","USA","Perry County_KY"
12288,"Chavies","Chavies_Perry County_KY","USA","Perry County_KY"
12289,"Combs","Combs_Perry County_KY","USA","Perry County_KY"
12290,"Cornettsville","Cornettsville_Perry County_KY","USA","Perry County_KY"
12291,"Delphia","Delphia_Perry County_KY","USA","Perry County_KY"
12292,"Emmalena","Emmalena_Knott County_KY","USA","Knott County_KY"
12293,"Gays Creek","Gays Creek_Perry County_KY","USA","Perry County_KY"
12294,"Happy","Happy_Perry County_KY","USA","Perry County_KY"
12295,"Hyden","Hyden_Leslie County_KY","USA","Leslie County_KY"
12296,"Jeff","Jeff_Perry County_KY","USA","Perry County_KY"
12297,"Krypton","Krypton_Perry County_KY","USA","Perry County_KY"
12298,"Sassafras","Sassafras_Knott County_KY","USA","Knott County_KY"
12299,"Scuddy","Scuddy_Perry County_KY","USA","Perry County_KY"
12300,"Sizerock","Sizerock_Leslie County_KY","USA","Leslie County_KY"
12301,"Slemp","Slemp_Perry County_KY","USA","Perry County_KY"
12302,"Smilax","Smilax_Leslie County_KY","USA","Leslie County_KY"
12303,"Thousandsticks","Thousandsticks_Leslie County_KY","USA","Leslie County_KY"
12304,"Vest","Vest_Knott County_KY","USA","Knott County_KY"
12305,"Vicco","Vicco_Perry County_KY","USA","Perry County_KY"
12306,"Viper","Viper_Perry County_KY","USA","Perry County_KY"
12307,"Wendover","Wendover_Leslie County_KY","USA","Leslie County_KY"
12308,"Wooton","Wooton_Leslie County_KY","USA","Leslie County_KY"
12309,"Yeaddiss","Yeaddiss_Leslie County_KY","USA","Leslie County_KY"
12310,"Blackey","Blackey_Letcher County_KY","USA","Letcher County_KY"
12311,"Deane","Deane_Letcher County_KY","USA","Letcher County_KY"
12312,"Ermine","Ermine_Letcher County_KY","USA","Letcher County_KY"
12313,"Garner","Garner_Knott County_KY","USA","Knott County_KY"
12314,"Gordon","Gordon_Letcher County_KY","USA","Letcher County_KY"
12315,"Hallie","Hallie_Letcher County_KY","USA","Letcher County_KY"
12316,"Hindman","Hindman_Knott County_KY","USA","Knott County_KY"
12317,"Isom","Isom_Letcher County_KY","USA","Letcher County_KY"
12318,"Jackhorn","Jackhorn_Letcher County_KY","USA","Letcher County_KY"
12319,"Jeremiah","Jeremiah_Letcher County_KY","USA","Letcher County_KY"
12320,"Kite","Kite_Knott County_KY","USA","Knott County_KY"
12321,"Leburn","Leburn_Knott County_KY","USA","Knott County_KY"
12322,"Letcher","Letcher_Letcher County_KY","USA","Letcher County_KY"
12323,"Linefork","Linefork_Letcher County_KY","USA","Letcher County_KY"
12324,"Littcarr","Littcarr_Knott County_KY","USA","Knott County_KY"
12325,"Mc Roberts","Mc Roberts_Letcher County_KY","USA","Letcher County_KY"
12326,"Mallie","Mallie_Knott County_KY","USA","Knott County_KY"
12327,"Mayking","Mayking_Letcher County_KY","USA","Letcher County_KY"
12328,"Millstone","Millstone_Letcher County_KY","USA","Letcher County_KY"
12329,"Mousie","Mousie_Knott County_KY","USA","Knott County_KY"
12330,"Neon","Neon_Letcher County_KY","USA","Letcher County_KY"
12331,"Pine Top","Pine Top_Knott County_KY","USA","Knott County_KY"
12332,"Pippa Passes","Pippa Passes_Knott County_KY","USA","Knott County_KY"
12333,"Premium","Premium_Letcher County_KY","USA","Letcher County_KY"
12334,"Redfox","Redfox_Knott County_KY","USA","Knott County_KY"
12335,"Roxana","Roxana_Letcher County_KY","USA","Letcher County_KY"
12336,"Thornton","Thornton_Letcher County_KY","USA","Letcher County_KY"
12337,"Whitesburg","Whitesburg_Letcher County_KY","USA","Letcher County_KY"
12338,"Dema","Dema_Knott County_KY","USA","Knott County_KY"
12339,"Raven","Raven_Knott County_KY","USA","Knott County_KY"
12340,"Topmost","Topmost_Knott County_KY","USA","Knott County_KY"
12341,"Paducah","Paducah_McCracken County_KY","USA","McCracken County_KY"
12342,"Paducah","Paducah_McCracken County_KY","USA","McCracken County_KY"
12343,"Almo","Almo_Calloway County_KY","USA","Calloway County_KY"
12344,"Arlington","Arlington_Carlisle County_KY","USA","Carlisle County_KY"
12345,"Bardwell","Bardwell_Carlisle County_KY","USA","Carlisle County_KY"
12346,"Barlow","Barlow_Ballard County_KY","USA","Ballard County_KY"
12347,"Benton","Benton_Marshall County_KY","USA","Marshall County_KY"
12348,"Boaz","Boaz_Graves County_KY","USA","Graves County_KY"
12349,"Burna","Burna_Livingston County_KY","USA","Livingston County_KY"
12350,"Calvert City","Calvert City_Marshall County_KY","USA","Marshall County_KY"
12351,"Clinton","Clinton_Hickman County_KY","USA","Hickman County_KY"
12352,"Columbus","Columbus_Hickman County_KY","USA","Hickman County_KY"
12353,"Cunningham","Cunningham_Carlisle County_KY","USA","Carlisle County_KY"
12354,"Dexter","Dexter_Calloway County_KY","USA","Calloway County_KY"
12355,"Eddyville","Eddyville_Lyon County_KY","USA","Lyon County_KY"
12356,"Fancy Farm","Fancy Farm_Graves County_KY","USA","Graves County_KY"
12357,"Farmington","Farmington_Graves County_KY","USA","Graves County_KY"
12358,"Fulton","Fulton_Fulton County_KY","USA","Fulton County_KY"
12359,"Gilbertsville","Gilbertsville_Marshall County_KY","USA","Marshall County_KY"
12360,"Grand Rivers","Grand Rivers_Livingston County_KY","USA","Livingston County_KY"
12361,"Hampton","Hampton_Livingston County_KY","USA","Livingston County_KY"
12362,"Hardin","Hardin_Marshall County_KY","USA","Marshall County_KY"
12363,"Hazel","Hazel_Calloway County_KY","USA","Calloway County_KY"
12364,"Hickman","Hickman_Fulton County_KY","USA","Fulton County_KY"
12365,"Hickory","Hickory_Graves County_KY","USA","Graves County_KY"
12366,"Kevil","Kevil_McCracken County_KY","USA","McCracken County_KY"
12367,"Kirksey","Kirksey_Calloway County_KY","USA","Calloway County_KY"
12368,"Kuttawa","Kuttawa_Lyon County_KY","USA","Lyon County_KY"
12369,"La Center","La Center_Ballard County_KY","USA","Ballard County_KY"
12370,"Ledbetter","Ledbetter_Livingston County_KY","USA","Livingston County_KY"
12371,"Marion","Marion_Crittenden County_KY","USA","Crittenden County_KY"
12372,"Mayfield","Mayfield_Graves County_KY","USA","Graves County_KY"
12373,"Melber","Melber_Graves County_KY","USA","Graves County_KY"
12374,"Murray","Murray_Calloway County_KY","USA","Calloway County_KY"
12375,"New Concord","New Concord_Calloway County_KY","USA","Calloway County_KY"
12376,"Salem","Salem_Livingston County_KY","USA","Livingston County_KY"
12377,"Sedalia","Sedalia_Graves County_KY","USA","Graves County_KY"
12378,"Smithland","Smithland_Livingston County_KY","USA","Livingston County_KY"
12379,"Symsonia","Symsonia_Graves County_KY","USA","Graves County_KY"
12380,"Tiline","Tiline_Livingston County_KY","USA","Livingston County_KY"
12381,"Water Valley","Water Valley_Graves County_KY","USA","Graves County_KY"
12382,"West Paducah","West Paducah_McCracken County_KY","USA","McCracken County_KY"
12383,"Wickliffe","Wickliffe_Ballard County_KY","USA","Ballard County_KY"
12384,"Wingo","Wingo_Graves County_KY","USA","Graves County_KY"
12385,"Bowling Green","Bowling Green_Warren County_KY","USA","Warren County_KY"
12386,"Bowling Green","Bowling Green_Warren County_KY","USA","Warren County_KY"
12387,"Bowling Green","Bowling Green_Warren County_KY","USA","Warren County_KY"
12388,"Adolphus","Adolphus_Allen County_KY","USA","Allen County_KY"
12389,"Alvaton","Alvaton_Warren County_KY","USA","Warren County_KY"
12390,"Austin","Austin_Barren County_KY","USA","Barren County_KY"
12391,"Beaumont","Beaumont_Metcalfe County_KY","USA","Metcalfe County_KY"
12392,"Cave City","Cave City_Barren County_KY","USA","Barren County_KY"
12393,"Edmonton","Edmonton_Metcalfe County_KY","USA","Metcalfe County_KY"
12394,"Eighty Eight","Eighty Eight_Barren County_KY","USA","Barren County_KY"
12395,"Etoile","Etoile_Barren County_KY","USA","Barren County_KY"
12396,"Fountain Run","Fountain Run_Monroe County_KY","USA","Monroe County_KY"
12397,"Franklin","Franklin_Simpson County_KY","USA","Simpson County_KY"
12398,"Gamaliel","Gamaliel_Monroe County_KY","USA","Monroe County_KY"
12399,"Glasgow","Glasgow_Barren County_KY","USA","Barren County_KY"
12400,"Hestand","Hestand_Monroe County_KY","USA","Monroe County_KY"
12401,"Holland","Holland_Allen County_KY","USA","Allen County_KY"
12402,"Knob Lick","Knob Lick_Metcalfe County_KY","USA","Metcalfe County_KY"
12403,"Lucas","Lucas_Barren County_KY","USA","Barren County_KY"
12404,"Mount Hermon","Mount Hermon_Monroe County_KY","USA","Monroe County_KY"
12405,"Oakland","Oakland_Warren County_KY","USA","Warren County_KY"
12406,"Park City","Park City_Barren County_KY","USA","Barren County_KY"
12407,"Rocky Hill","Rocky Hill_Edmonson County_KY","USA","Edmonson County_KY"
12408,"Scottsville","Scottsville_Allen County_KY","USA","Allen County_KY"
12409,"Summer Shade","Summer Shade_Metcalfe County_KY","USA","Metcalfe County_KY"
12410,"Tompkinsville","Tompkinsville_Monroe County_KY","USA","Monroe County_KY"
12411,"Woodburn","Woodburn_Warren County_KY","USA","Warren County_KY"
12412,"Smiths Grove","Smiths Grove_Warren County_KY","USA","Warren County_KY"
12413,"Adairville","Adairville_Logan County_KY","USA","Logan County_KY"
12414,"Allensville","Allensville_Todd County_KY","USA","Todd County_KY"
12415,"Auburn","Auburn_Logan County_KY","USA","Logan County_KY"
12416,"Bee Spring","Bee Spring_Edmonson County_KY","USA","Edmonson County_KY"
12417,"Brownsville","Brownsville_Edmonson County_KY","USA","Edmonson County_KY"
12418,"Cadiz","Cadiz_Trigg County_KY","USA","Trigg County_KY"
12419,"Center","Center_Metcalfe County_KY","USA","Metcalfe County_KY"
12420,"Cerulean","Cerulean_Christian County_KY","USA","Christian County_KY"
12421,"Crofton","Crofton_Christian County_KY","USA","Christian County_KY"
12422,"Dunbar","Dunbar_Butler County_KY","USA","Butler County_KY"
12423,"Elkton","Elkton_Todd County_KY","USA","Todd County_KY"
12424,"Fort Campbell","Fort Campbell_Christian County_KY","USA","Christian County_KY"
12425,"Gracey","Gracey_Christian County_KY","USA","Christian County_KY"
12426,"Guthrie","Guthrie_Todd County_KY","USA","Todd County_KY"
12427,"Herndon","Herndon_Christian County_KY","USA","Christian County_KY"
12428,"Hopkinsville","Hopkinsville_Christian County_KY","USA","Christian County_KY"
12429,"Jetson","Jetson_Butler County_KY","USA","Butler County_KY"
12430,"La Fayette","La Fayette_Christian County_KY","USA","Christian County_KY"
12431,"Lewisburg","Lewisburg_Logan County_KY","USA","Logan County_KY"
12432,"Mammoth Cave","Mammoth Cave_Edmonson County_KY","USA","Edmonson County_KY"
12433,"Morgantown","Morgantown_Butler County_KY","USA","Butler County_KY"
12434,"Oak Grove","Oak Grove_Christian County_KY","USA","Christian County_KY"
12435,"Olmstead","Olmstead_Logan County_KY","USA","Logan County_KY"
12436,"Pembroke","Pembroke_Christian County_KY","USA","Christian County_KY"
12437,"Rochester","Rochester_Butler County_KY","USA","Butler County_KY"
12438,"Rockfield","Rockfield_Warren County_KY","USA","Warren County_KY"
12439,"Roundhill","Roundhill_Butler County_KY","USA","Butler County_KY"
12440,"Russellville","Russellville_Logan County_KY","USA","Logan County_KY"
12441,"Sharon Grove","Sharon Grove_Todd County_KY","USA","Todd County_KY"
12442,"Sweeden","Sweeden_Edmonson County_KY","USA","Edmonson County_KY"
12443,"Trenton","Trenton_Todd County_KY","USA","Todd County_KY"
12444,"Welchs Creek","Welchs Creek_Butler County_KY","USA","Butler County_KY"
12445,"Owensboro","Owensboro_Daviess County_KY","USA","Daviess County_KY"
12446,"Owensboro","Owensboro_Daviess County_KY","USA","Daviess County_KY"
12447,"Beaver Dam","Beaver Dam_Ohio County_KY","USA","Ohio County_KY"
12448,"Beech Creek","Beech Creek_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12449,"Beechmont","Beechmont_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12450,"Belton","Belton_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12451,"Bremen","Bremen_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12452,"Browder","Browder_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12453,"Calhoun","Calhoun_McLean County_KY","USA","McLean County_KY"
12454,"Centertown","Centertown_Ohio County_KY","USA","Ohio County_KY"
12455,"Central City","Central City_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12456,"Cromwell","Cromwell_Ohio County_KY","USA","Ohio County_KY"
12457,"Drakesboro","Drakesboro_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12458,"Dundee","Dundee_Ohio County_KY","USA","Ohio County_KY"
12459,"Dunmor","Dunmor_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12460,"Fordsville","Fordsville_Ohio County_KY","USA","Ohio County_KY"
12461,"Graham","Graham_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12462,"Greenville","Greenville_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12463,"Hartford","Hartford_Ohio County_KY","USA","Ohio County_KY"
12464,"Hawesville","Hawesville_Hancock County_KY","USA","Hancock County_KY"
12465,"Horse Branch","Horse Branch_Ohio County_KY","USA","Ohio County_KY"
12466,"Island","Island_McLean County_KY","USA","McLean County_KY"
12467,"Lewisport","Lewisport_Hancock County_KY","USA","Hancock County_KY"
12468,"Livermore","Livermore_McLean County_KY","USA","McLean County_KY"
12469,"Mc Henry","Mc Henry_Ohio County_KY","USA","Ohio County_KY"
12470,"Maceo","Maceo_Daviess County_KY","USA","Daviess County_KY"
12471,"Olaton","Olaton_Ohio County_KY","USA","Ohio County_KY"
12472,"Philpot","Philpot_Daviess County_KY","USA","Daviess County_KY"
12473,"Powderly","Powderly_Muhlenberg County_KY","USA","Muhlenberg County_KY"
12474,"Reynolds Station","Reynolds Station_Ohio County_KY","USA","Ohio County_KY"
12475,"Rockport","Rockport_Ohio County_KY","USA","Ohio County_KY"
12476,"Rumsey","Rumsey_McLean County_KY","USA","McLean County_KY"
12477,"Sacramento","Sacramento_McLean County_KY","USA","McLean County_KY"
12478,"Stanley","Stanley_Daviess County_KY","USA","Daviess County_KY"
12479,"Utica","Utica_Daviess County_KY","USA","Daviess County_KY"
12480,"Whitesville","Whitesville_Daviess County_KY","USA","Daviess County_KY"
12481,"Blackford","Blackford_Webster County_KY","USA","Webster County_KY"
12482,"Clay","Clay_Webster County_KY","USA","Webster County_KY"
12483,"Corydon","Corydon_Henderson County_KY","USA","Henderson County_KY"
12484,"Dawson Springs","Dawson Springs_Hopkins County_KY","USA","Hopkins County_KY"
12485,"Dixon","Dixon_Webster County_KY","USA","Webster County_KY"
12486,"Earlington","Earlington_Hopkins County_KY","USA","Hopkins County_KY"
12487,"Fredonia","Fredonia_Caldwell County_KY","USA","Caldwell County_KY"
12488,"Hanson","Hanson_Hopkins County_KY","USA","Hopkins County_KY"
12489,"Henderson","Henderson_Henderson County_KY","USA","Henderson County_KY"
