"importId","code","areaCode","city.code","county.code","state.name","country.alpha3Code"
25741,80830,719,"Matheson_Elbert County_CO","Elbert County_CO","CO","USA"
25742,80831,719,"Peyton_El Paso County_CO","El Paso County_CO","CO","USA"
25743,80832,719,"Ramah_El Paso County_CO","El Paso County_CO","CO","USA"
25744,80833,719,"Rush_El Paso County_CO","El Paso County_CO","CO","USA"
25745,80834,970,"Seibert_Kit Carson County_CO","Kit Carson County_CO","CO","USA"
25746,80835,719,"Simla_Elbert County_CO","Elbert County_CO","CO","USA"
25747,80836,719,"Stratton_Kit Carson County_CO","Kit Carson County_CO","CO","USA"
25748,80840,719,"U S A F Academy_El Paso County_CO","El Paso County_CO","CO","USA"
25749,80861,719,"Vona_Kit Carson County_CO","Kit Carson County_CO","CO","USA"
25750,80863,719,"Woodland Park_Teller County_CO","Teller County_CO","CO","USA"
25751,80864,719,"Yoder_El Paso County_CO","El Paso County_CO","CO","USA"
25752,80902,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25753,80903,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25754,80904,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25755,80905,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25756,80906,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25757,80907,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25758,80908,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25759,80909,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25760,80910,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25761,80911,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25762,80912,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25763,80913,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25764,80915,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25765,80916,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25766,80917,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25767,80918,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25768,80919,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25769,80920,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25770,80921,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25771,80922,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25772,80923,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25773,80924,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25774,80925,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25775,80926,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25776,80927,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25777,80928,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25778,80929,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25779,80930,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25780,80938,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25781,80939,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25782,80951,719,"Colorado Springs_El Paso County_CO","El Paso County_CO","CO","USA"
25783,81001,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25784,81003,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25785,81004,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25786,81005,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25787,81006,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25788,81007,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25789,81008,719,"Pueblo_Pueblo County_CO","Pueblo County_CO","CO","USA"
25790,81020,719,"Aguilar_Las Animas County_CO","Las Animas County_CO","CO","USA"
25791,81021,719,"Arlington_Kiowa County_CO","Kiowa County_CO","CO","USA"
25792,81022,719,"Avondale_Pueblo County_CO","Pueblo County_CO","CO","USA"
25793,81023,719,"Beulah_Pueblo County_CO","Pueblo County_CO","CO","USA"
25794,81025,719,"Boone_Pueblo County_CO","Pueblo County_CO","CO","USA"
25795,81027,719,"Branson_Las Animas County_CO","Las Animas County_CO","CO","USA"
25796,81029,719,"Campo_Baca County_CO","Baca County_CO","CO","USA"
25797,81036,719,"Eads_Kiowa County_CO","Kiowa County_CO","CO","USA"
25798,81039,719,"Fowler_Otero County_CO","Otero County_CO","CO","USA"
25799,81040,719,"Gardner_Huerfano County_CO","Huerfano County_CO","CO","USA"
25800,81041,719,"Granada_Prowers County_CO","Prowers County_CO","CO","USA"
25801,81044,719,"Hasty_Bent County_CO","Bent County_CO","CO","USA"
25802,81045,719,"Haswell_Kiowa County_CO","Kiowa County_CO","CO","USA"
25803,81047,719,"Holly_Prowers County_CO","Prowers County_CO","CO","USA"
25804,81049,719,"Kim_Las Animas County_CO","Las Animas County_CO","CO","USA"
25805,81050,719,"La Junta_Otero County_CO","Otero County_CO","CO","USA"
25806,81052,719,"Lamar_Prowers County_CO","Prowers County_CO","CO","USA"
25807,81054,719,"Las Animas_Bent County_CO","Bent County_CO","CO","USA"
25808,81055,719,"La Veta_Huerfano County_CO","Huerfano County_CO","CO","USA"
25809,81057,719,"Mc Clave_Bent County_CO","Bent County_CO","CO","USA"
25810,81058,719,"Manzanola_Otero County_CO","Otero County_CO","CO","USA"
25811,81059,,"Model_Las Animas County_CO","Las Animas County_CO","CO","USA"
25812,81062,719,"Olney Springs_Crowley County_CO","Crowley County_CO","CO","USA"
25813,81063,719,"Ordway_Crowley County_CO","Crowley County_CO","CO","USA"
25814,81064,719,"Pritchett_Baca County_CO","Baca County_CO","CO","USA"
25815,81067,719,"Rocky Ford_Otero County_CO","Otero County_CO","CO","USA"
25816,81069,719,"Rye_Pueblo County_CO","Pueblo County_CO","CO","USA"
25817,81071,719,"Sheridan Lake_Kiowa County_CO","Kiowa County_CO","CO","USA"
25818,81073,719,"Springfield_Baca County_CO","Baca County_CO","CO","USA"
25819,81075,719,"Stonington_Baca County_CO","Baca County_CO","CO","USA"
25820,81076,719,"Sugar City_Crowley County_CO","Crowley County_CO","CO","USA"
25821,81081,719,"Trinchera_Las Animas County_CO","Las Animas County_CO","CO","USA"
25822,81082,719,"Trinidad_Las Animas County_CO","Las Animas County_CO","CO","USA"
25823,81084,719,"Two Buttes_Baca County_CO","Baca County_CO","CO","USA"
25824,81089,719,"Walsenburg_Huerfano County_CO","Huerfano County_CO","CO","USA"
25825,81090,719,"Walsh_Baca County_CO","Baca County_CO","CO","USA"
25826,81091,719,"Weston_Las Animas County_CO","Las Animas County_CO","CO","USA"
25827,81092,719,"Wiley_Prowers County_CO","Prowers County_CO","CO","USA"
25828,81101,719,"Alamosa_Alamosa County_CO","Alamosa County_CO","CO","USA"
25829,81120,719,"Antonito_Conejos County_CO","Conejos County_CO","CO","USA"
25830,81122,970,"Bayfield_La Plata County_CO","La Plata County_CO","CO","USA"
25831,81123,719,"Blanca_Costilla County_CO","Costilla County_CO","CO","USA"
25832,81125,719,"Center_Saguache County_CO","Saguache County_CO","CO","USA"
25833,81127,970,"Chimney Rock_Archuleta County_CO","Archuleta County_CO","CO","USA"
25834,81130,719,"Creede_Mineral County_CO","Mineral County_CO","CO","USA"
25835,81132,719,"Del Norte_Rio Grande County_CO","Rio Grande County_CO","CO","USA"
25836,81133,719,"Fort Garland_Costilla County_CO","Costilla County_CO","CO","USA"
25837,81134,719,"San Luis_Costilla County_CO","Costilla County_CO","CO","USA"
25838,81136,719,"Hooper_Alamosa County_CO","Alamosa County_CO","CO","USA"
25839,81137,970,"Ignacio_San Juan County_CO","San Juan County_CO","CO","USA"
25840,81140,719,"La Jara_Conejos County_CO","Conejos County_CO","CO","USA"
25841,81143,719,"Moffat_Saguache County_CO","Saguache County_CO","CO","USA"
25842,81144,719,"Monte Vista_Rio Grande County_CO","Rio Grande County_CO","CO","USA"
25843,81146,719,"Mosca_Alamosa County_CO","Alamosa County_CO","CO","USA"
25844,81147,970,"Pagosa Springs_Archuleta County_CO","Archuleta County_CO","CO","USA"
25845,81149,719,"Saguache_Saguache County_CO","Saguache County_CO","CO","USA"
25846,81151,719,"Sanford_Conejos County_CO","Conejos County_CO","CO","USA"
25847,81152,719,"San Luis_Costilla County_CO","Costilla County_CO","CO","USA"
25848,81154,719,"South Fork_Rio Grande County_CO","Rio Grande County_CO","CO","USA"
25849,81155,719,"Villa Grove_Saguache County_CO","Saguache County_CO","CO","USA"
25850,81201,719,"Salida_Chaffee County_CO","Chaffee County_CO","CO","USA"
25851,81210,970,"Almont_Gunnison County_CO","Gunnison County_CO","CO","USA"
25852,81211,719,"Buena Vista_Chaffee County_CO","Chaffee County_CO","CO","USA"
25853,81212,719,"Canon City_Fremont County_CO","Fremont County_CO","CO","USA"
25854,81220,970,"Cimarron_Gunnison County_CO","Gunnison County_CO","CO","USA"
25855,81223,719,"Cotopaxi_Fremont County_CO","Fremont County_CO","CO","USA"
25856,81224,970,"Crested Butte_Gunnison County_CO","Gunnison County_CO","CO","USA"
25857,81226,719,"Florence_Fremont County_CO","Fremont County_CO","CO","USA"
25858,81228,,"Granite_Lake County_CO","Lake County_CO","CO","USA"
25859,81230,970,"Gunnison_Gunnison County_CO","Gunnison County_CO","CO","USA"
25860,81233,719,"Howard_Fremont County_CO","Fremont County_CO","CO","USA"
25861,81235,970,"Lake City_Hinsdale County_CO","Hinsdale County_CO","CO","USA"
25862,81236,719,"Nathrop_Chaffee County_CO","Chaffee County_CO","CO","USA"
25863,81237,970,"Ohio City_Gunnison County_CO","Gunnison County_CO","CO","USA"
25864,81239,970,"Parlin_Gunnison County_CO","Gunnison County_CO","CO","USA"
25865,81240,719,"Penrose_Fremont County_CO","Fremont County_CO","CO","USA"
25866,81243,970,"Powderhorn_Gunnison County_CO","Gunnison County_CO","CO","USA"
25867,81247,970,"Gunnison_Gunnison County_CO","Gunnison County_CO","CO","USA"
25868,81251,719,"Twin Lakes_Lake County_CO","Lake County_CO","CO","USA"
25869,81252,719,"Westcliffe_Custer County_CO","Custer County_CO","CO","USA"
25870,81253,,"Wetmore_Custer County_CO","Custer County_CO","CO","USA"
25871,81301,970,"Durango_La Plata County_CO","La Plata County_CO","CO","USA"
25872,81303,970,"Durango_La Plata County_CO","La Plata County_CO","CO","USA"
25873,81320,970,"Cahone_Dolores County_CO","Dolores County_CO","CO","USA"
25874,81321,970,"Cortez_Montezuma County_CO","Montezuma County_CO","CO","USA"
25875,81323,970,"Dolores_Montezuma County_CO","Montezuma County_CO","CO","USA"
25876,81324,970,"Dove Creek_Dolores County_CO","Dolores County_CO","CO","USA"
25877,81325,970,"Egnar_San Miguel County_CO","San Miguel County_CO","CO","USA"
25878,81326,970,"Hesperus_La Plata County_CO","La Plata County_CO","CO","USA"
25879,81327,970,"Lewis_Montezuma County_CO","Montezuma County_CO","CO","USA"
25880,81328,970,"Mancos_Montezuma County_CO","Montezuma County_CO","CO","USA"
25881,81331,970,"Pleasant View_Montezuma County_CO","Montezuma County_CO","CO","USA"
25882,81335,970,"Yellow Jacket_Montezuma County_CO","Montezuma County_CO","CO","USA"
25883,81401,970,"Montrose_Montrose County_CO","Montrose County_CO","CO","USA"
25884,81403,970,"Montrose_Montrose County_CO","Montrose County_CO","CO","USA"
25885,81410,970,"Austin_Delta County_CO","Delta County_CO","CO","USA"
25886,81411,970,"Bedrock_Montrose County_CO","Montrose County_CO","CO","USA"
25887,81413,970,"Cedaredge_Delta County_CO","Delta County_CO","CO","USA"
25888,81415,970,"Crawford_Delta County_CO","Delta County_CO","CO","USA"
25889,81416,970,"Delta_Delta County_CO","Delta County_CO","CO","USA"
25890,81418,970,"Eckert_Delta County_CO","Delta County_CO","CO","USA"
25891,81419,970,"Hotchkiss_Delta County_CO","Delta County_CO","CO","USA"
25892,81422,970,"Naturita_Montrose County_CO","Montrose County_CO","CO","USA"
25893,81424,970,"Nucla_Montrose County_CO","Montrose County_CO","CO","USA"
25894,81425,970,"Olathe_Montrose County_CO","Montrose County_CO","CO","USA"
25895,81428,970,"Paonia_Delta County_CO","Delta County_CO","CO","USA"
25896,81431,970,"Redvale_Montrose County_CO","Montrose County_CO","CO","USA"
25897,81432,970,"Ridgway_Ouray County_CO","Ouray County_CO","CO","USA"
25898,81434,970,"Somerset_Gunnison County_CO","Gunnison County_CO","CO","USA"
25899,81435,970,"Telluride_San Miguel County_CO","San Miguel County_CO","CO","USA"
25900,81501,970,"Grand Junction_Mesa County_CO","Mesa County_CO","CO","USA"
25901,81503,970,"Grand Junction_Mesa County_CO","Mesa County_CO","CO","USA"
25902,81504,970,"Grand Junction_Mesa County_CO","Mesa County_CO","CO","USA"
25903,81505,970,"Grand Junction_Mesa County_CO","Mesa County_CO","CO","USA"
25904,81506,970,"Grand Junction_Mesa County_CO","Mesa County_CO","CO","USA"
25905,81507,970,"Grand Junction_Mesa County_CO","Mesa County_CO","CO","USA"
25906,81520,970,"Clifton_Mesa County_CO","Mesa County_CO","CO","USA"
25907,81521,970,"Fruita_Mesa County_CO","Mesa County_CO","CO","USA"
25908,81522,970,"Gateway_Mesa County_CO","Mesa County_CO","CO","USA"
25909,81523,970,"Glade Park_Mesa County_CO","Mesa County_CO","CO","USA"
25910,81524,970,"Loma_Mesa County_CO","Mesa County_CO","CO","USA"
25911,81525,970,"Mack_Mesa County_CO","Mesa County_CO","CO","USA"
25912,81526,970,"Palisade_Mesa County_CO","Mesa County_CO","CO","USA"
25913,81527,970,"Whitewater_Mesa County_CO","Mesa County_CO","CO","USA"
25914,81601,970,"Glenwood Springs_Garfield County_CO","Garfield County_CO","CO","USA"
25915,81610,970,"Dinosaur_Moffat County_CO","Moffat County_CO","CO","USA"
25916,81611,970,"Aspen_Pitkin County_CO","Pitkin County_CO","CO","USA"
25917,81621,970,"Basalt_Eagle County_CO","Eagle County_CO","CO","USA"
25918,81623,970,"Carbondale_Garfield County_CO","Garfield County_CO","CO","USA"
25919,81624,970,"Collbran_Mesa County_CO","Mesa County_CO","CO","USA"
25920,81625,970,"Craig_Moffat County_CO","Moffat County_CO","CO","USA"
25921,81630,970,"De Beque_Mesa County_CO","Mesa County_CO","CO","USA"
25922,81632,970,"Edwards_Eagle County_CO","Eagle County_CO","CO","USA"
25923,81633,970,"Dinosaur_Moffat County_CO","Moffat County_CO","CO","USA"
25924,81635,970,"Parachute_Garfield County_CO","Garfield County_CO","CO","USA"
25925,81637,970,"Gypsum_Eagle County_CO","Eagle County_CO","CO","USA"
25926,81638,,"Hamilton_Moffat County_CO","Moffat County_CO","CO","USA"
25927,81639,970,"Hayden_Routt County_CO","Routt County_CO","CO","USA"
25928,81640,970,"Maybell_Moffat County_CO","Moffat County_CO","CO","USA"
25929,81641,970,"Meeker_Rio Blanco County_CO","Rio Blanco County_CO","CO","USA"
25930,81642,970,"Meredith_Pitkin County_CO","Pitkin County_CO","CO","USA"
25931,81643,970,"Mesa_Mesa County_CO","Mesa County_CO","CO","USA"
25932,81647,970,"New Castle_Garfield County_CO","Garfield County_CO","CO","USA"
25933,81648,970,"Rangely_Rio Blanco County_CO","Rio Blanco County_CO","CO","USA"
25934,81650,970,"Rifle_Garfield County_CO","Garfield County_CO","CO","USA"
25935,81652,970,"Silt_Garfield County_CO","Garfield County_CO","CO","USA"
25936,81653,970,"Slater_Moffat County_CO","Moffat County_CO","CO","USA"
25937,81654,970,"Snowmass_Pitkin County_CO","Pitkin County_CO","CO","USA"
25938,81657,970,"Vail_Eagle County_CO","Eagle County_CO","CO","USA"
25939,82001,307,"Cheyenne_Laramie County_WY","Laramie County_WY","WY","USA"
25940,82005,307,"Fe Warren Afb_Laramie County_WY","Laramie County_WY","WY","USA"
25941,82007,307,"Cheyenne_Laramie County_WY","Laramie County_WY","WY","USA"
25942,82009,307,"Cheyenne_Laramie County_WY","Laramie County_WY","WY","USA"
25943,82050,307,"Albin_Laramie County_WY","Laramie County_WY","WY","USA"
25944,82051,307,"Bosler_Albany County_WY","Albany County_WY","WY","USA"
25945,82052,307,"Buford_Albany County_WY","Albany County_WY","WY","USA"
25946,82053,307,"Burns_Laramie County_WY","Laramie County_WY","WY","USA"
25947,82054,307,"Carpenter_Laramie County_WY","Laramie County_WY","WY","USA"
25948,82058,307,"Garrett_Albany County_WY","Albany County_WY","WY","USA"
25949,82063,307,"Jelm_Albany County_WY","Albany County_WY","WY","USA"
25950,82070,307,"Laramie_Albany County_WY","Albany County_WY","WY","USA"
25951,82072,307,"Laramie_Albany County_WY","Albany County_WY","WY","USA"
25952,82081,307,"Meriden_Laramie County_WY","Laramie County_WY","WY","USA"
25953,82082,307,"Pine Bluffs_Laramie County_WY","Laramie County_WY","WY","USA"
25954,82083,307,"Rock River_Albany County_WY","Albany County_WY","WY","USA"
25955,82190,307,"Yellowstone National Park_Park County_WY","Park County_WY","WY","USA"
25956,82201,307,"Wheatland_Platte County_WY","Platte County_WY","WY","USA"
25957,82210,307,"Chugwater_Platte County_WY","Platte County_WY","WY","USA"
25958,82212,307,"Fort Laramie_Goshen County_WY","Goshen County_WY","WY","USA"
25959,82213,307,"Glendo_Platte County_WY","Platte County_WY","WY","USA"
25960,82214,307,"Guernsey_Platte County_WY","Platte County_WY","WY","USA"
25961,82215,307,"Hartville_Platte County_WY","Platte County_WY","WY","USA"
25962,82217,307,"Hawk Springs_Goshen County_WY","Goshen County_WY","WY","USA"
25963,82219,307,"Jay Em_Goshen County_WY","Goshen County_WY","WY","USA"
25964,82221,307,"Lagrange_Goshen County_WY","Goshen County_WY","WY","USA"
25965,82222,307,"Lance Creek_Niobrara County_WY","Niobrara County_WY","WY","USA"
25966,82223,307,"Lingle_Goshen County_WY","Goshen County_WY","WY","USA"
25967,82224,307,"Lost Springs_Niobrara County_WY","Niobrara County_WY","WY","USA"
25968,82225,307,"Lusk_Niobrara County_WY","Niobrara County_WY","WY","USA"
25969,82227,307,"Manville_Niobrara County_WY","Niobrara County_WY","WY","USA"
25970,82229,307,"Shawnee_Converse County_WY","Converse County_WY","WY","USA"
25971,82240,307,"Torrington_Goshen County_WY","Goshen County_WY","WY","USA"
25972,82242,307,"Van Tassell_Niobrara County_WY","Niobrara County_WY","WY","USA"
25973,82243,307,"Veteran_Goshen County_WY","Goshen County_WY","WY","USA"
25974,82244,307,"Yoder_Goshen County_WY","Goshen County_WY","WY","USA"
25975,82301,307,"Rawlins_Carbon County_WY","Carbon County_WY","WY","USA"
25976,82310,307,"Jeffrey City_Fremont County_WY","Fremont County_WY","WY","USA"
25977,82321,307,"Baggs_Carbon County_WY","Carbon County_WY","WY","USA"
25978,82323,307,"Dixon_Carbon County_WY","Carbon County_WY","WY","USA"
25979,82325,307,"Encampment_Carbon County_WY","Carbon County_WY","WY","USA"
25980,82327,307,"Hanna_Carbon County_WY","Carbon County_WY","WY","USA"
25981,82329,307,"Medicine Bow_Carbon County_WY","Carbon County_WY","WY","USA"
25982,82331,307,"Saratoga_Carbon County_WY","Carbon County_WY","WY","USA"
25983,82332,307,"Savery_Carbon County_WY","Carbon County_WY","WY","USA"
25984,82334,307,"Sinclair_Carbon County_WY","Carbon County_WY","WY","USA"
25985,82401,307,"Worland_Washakie County_WY","Washakie County_WY","WY","USA"
25986,82410,307,"Basin_Big Horn County_WY","Big Horn County_WY","WY","USA"
25987,82411,307,"Burlington_Big Horn County_WY","Big Horn County_WY","WY","USA"
25988,82414,307,"Cody_Park County_WY","Park County_WY","WY","USA"
25989,82421,307,"Deaver_Big Horn County_WY","Big Horn County_WY","WY","USA"
25990,82426,307,"Greybull_Big Horn County_WY","Big Horn County_WY","WY","USA"
25991,82428,307,"Hyattville_Big Horn County_WY","Big Horn County_WY","WY","USA"
25992,82431,307,"Lovell_Big Horn County_WY","Big Horn County_WY","WY","USA"
25993,82432,307,"Manderson_Big Horn County_WY","Big Horn County_WY","WY","USA"
25994,82433,307,"Meeteetse_Park County_WY","Park County_WY","WY","USA"
25995,82434,307,"Otto_Big Horn County_WY","Big Horn County_WY","WY","USA"
25996,82435,307,"Powell_Park County_WY","Park County_WY","WY","USA"
25997,82441,307,"Shell_Big Horn County_WY","Big Horn County_WY","WY","USA"
25998,82442,307,"Ten Sleep_Washakie County_WY","Washakie County_WY","WY","USA"
25999,82443,307,"Thermopolis_Hot Springs County_WY","Hot Springs County_WY","WY","USA"
26000,82501,307,"Riverton_Fremont County_WY","Fremont County_WY","WY","USA"
26001,82510,307,"Arapahoe_Fremont County_WY","Fremont County_WY","WY","USA"
26002,82512,307,"Crowheart_Fremont County_WY","Fremont County_WY","WY","USA"
26003,82513,307,"Dubois_Fremont County_WY","Fremont County_WY","WY","USA"
26004,82514,307,"Fort Washakie_Fremont County_WY","Fremont County_WY","WY","USA"
26005,82516,307,"Kinnear_Fremont County_WY","Fremont County_WY","WY","USA"
26006,82520,307,"Lander_Fremont County_WY","Fremont County_WY","WY","USA"
26007,82523,307,"Pavillion_Fremont County_WY","Fremont County_WY","WY","USA"
26008,82601,307,"Casper_Natrona County_WY","Natrona County_WY","WY","USA"
26009,82604,307,"Casper_Natrona County_WY","Natrona County_WY","WY","USA"
26010,82609,307,"Casper_Natrona County_WY","Natrona County_WY","WY","USA"
26011,82615,307,"Shirley Basin_Carbon County_WY","Carbon County_WY","WY","USA"
26012,82620,307,"Alcova_Natrona County_WY","Natrona County_WY","WY","USA"
26013,82630,307,"Arminto_Natrona County_WY","Natrona County_WY","WY","USA"
26014,82633,307,"Douglas_Converse County_WY","Converse County_WY","WY","USA"
26015,82636,307,"Evansville_Natrona County_WY","Natrona County_WY","WY","USA"
26016,82637,307,"Glenrock_Converse County_WY","Converse County_WY","WY","USA"
26017,82638,307,"Hiland_Natrona County_WY","Natrona County_WY","WY","USA"
26018,82639,307,"Kaycee_Johnson County_WY","Johnson County_WY","WY","USA"
26019,82642,307,"Lysite_Fremont County_WY","Fremont County_WY","WY","USA"
26020,82643,307,"Midwest_Natrona County_WY","Natrona County_WY","WY","USA"
26021,82646,307,"Natrona_Natrona County_WY","Natrona County_WY","WY","USA"
26022,82649,307,"Shoshoni_Fremont County_WY","Fremont County_WY","WY","USA"
26023,82701,307,"Newcastle_Weston County_WY","Weston County_WY","WY","USA"
26024,82710,307,"Aladdin_Crook County_WY","Crook County_WY","WY","USA"
26025,82711,307,"Alva_Crook County_WY","Crook County_WY","WY","USA"
26026,82712,307,"Beulah_Crook County_WY","Crook County_WY","WY","USA"
26027,82714,307,"Devils Tower_Crook County_WY","Crook County_WY","WY","USA"
26028,82715,307,"Four Corners_Weston County_WY","Weston County_WY","WY","USA"
26029,82716,307,"Gillette_Campbell County_WY","Campbell County_WY","WY","USA"
26030,82718,307,"Gillette_Campbell County_WY","Campbell County_WY","WY","USA"
26031,82720,307,"Hulett_Crook County_WY","Crook County_WY","WY","USA"
26032,82721,307,"Moorcroft_Crook County_WY","Crook County_WY","WY","USA"
26033,82723,307,"Osage_Weston County_WY","Weston County_WY","WY","USA"
26034,82725,307,"Recluse_Campbell County_WY","Campbell County_WY","WY","USA"
26035,82727,307,"Rozet_Campbell County_WY","Campbell County_WY","WY","USA"
26036,82729,307,"Sundance_Crook County_WY","Crook County_WY","WY","USA"
26037,82730,307,"Upton_Weston County_WY","Weston County_WY","WY","USA"
26038,82731,307,"Weston_Campbell County_WY","Campbell County_WY","WY","USA"
26039,82801,307,"Sheridan_Sheridan County_WY","Sheridan County_WY","WY","USA"
26040,82831,307,"Arvada_Sheridan County_WY","Sheridan County_WY","WY","USA"
26041,82832,307,"Banner_Sheridan County_WY","Sheridan County_WY","WY","USA"
26042,82834,307,"Buffalo_Johnson County_WY","Johnson County_WY","WY","USA"
26043,82835,307,"Clearmont_Sheridan County_WY","Sheridan County_WY","WY","USA"
26044,82836,307,"Dayton_Sheridan County_WY","Sheridan County_WY","WY","USA"
26045,82838,307,"Parkman_Sheridan County_WY","Sheridan County_WY","WY","USA"
26046,82839,307,"Ranchester_Sheridan County_WY","Sheridan County_WY","WY","USA"
26047,82842,307,"Story_Sheridan County_WY","Sheridan County_WY","WY","USA"
26048,82844,307,"Wolf_Sheridan County_WY","Sheridan County_WY","WY","USA"
26049,82901,307,"Rock Springs_Sweetwater County_WY","Sweetwater County_WY","WY","USA"
26050,82922,307,"Bondurant_Sublette County_WY","Sublette County_WY","WY","USA"
26051,82923,307,"Boulder_Sublette County_WY","Sublette County_WY","WY","USA"
26052,82925,307,"Cora_Sublette County_WY","Sublette County_WY","WY","USA"
26053,82930,307,"Evanston_Uinta County_WY","Uinta County_WY","WY","USA"
26054,82932,307,"Farson_Sweetwater County_WY","Sweetwater County_WY","WY","USA"
26055,82933,307,"Fort Bridger_Uinta County_WY","Uinta County_WY","WY","USA"
26056,82935,307,"Green River_Sweetwater County_WY","Sweetwater County_WY","WY","USA"
26057,82936,307,"Lonetree_Uinta County_WY","Uinta County_WY","WY","USA"
26058,82937,307,"Lyman_Uinta County_WY","Uinta County_WY","WY","USA"
26059,82941,307,"Pinedale_Sublette County_WY","Sublette County_WY","WY","USA"
26060,83001,307,"Jackson_Teton County_WY","Teton County_WY","WY","USA"
26061,83011,307,"Kelly_Teton County_WY","Teton County_WY","WY","USA"
26062,83012,307,"Moose_Teton County_WY","Teton County_WY","WY","USA"
26063,83013,307,"Moran_Teton County_WY","Teton County_WY","WY","USA"
26064,83014,307,"Wilson_Teton County_WY","Teton County_WY","WY","USA"
26065,83101,307,"Kemmerer_Lincoln County_WY","Lincoln County_WY","WY","USA"
26066,83110,307,"Afton_Lincoln County_WY","Lincoln County_WY","WY","USA"
26067,83111,307,"Auburn_Lincoln County_WY","Lincoln County_WY","WY","USA"
26068,83112,307,"Bedford_Lincoln County_WY","Lincoln County_WY","WY","USA"
26069,83113,307,"Big Piney_Sublette County_WY","Sublette County_WY","WY","USA"
26070,83114,307,"Cokeville_Lincoln County_WY","Lincoln County_WY","WY","USA"
26071,83115,307,"Daniel_Sublette County_WY","Sublette County_WY","WY","USA"
26072,83118,307,"Etna_Lincoln County_WY","Lincoln County_WY","WY","USA"
26073,83120,307,"Freedom_Lincoln County_WY","Lincoln County_WY","WY","USA"
26074,83122,307,"Grover_Lincoln County_WY","Lincoln County_WY","WY","USA"
26075,83123,307,"La Barge_Lincoln County_WY","Lincoln County_WY","WY","USA"
26076,83126,307,"Smoot_Lincoln County_WY","Lincoln County_WY","WY","USA"
26077,83127,307,"Thayne_Lincoln County_WY","Lincoln County_WY","WY","USA"
26078,83128,307,"Alpine_Lincoln County_WY","Lincoln County_WY","WY","USA"
26079,83201,208,"Pocatello_Bannock County_ID","Bannock County_ID","ID","USA"
26080,83202,208,"Pocatello_Bannock County_ID","Bannock County_ID","ID","USA"
26081,83204,208,"Pocatello_Bannock County_ID","Bannock County_ID","ID","USA"
26082,83210,208,"Aberdeen_Bingham County_ID","Bingham County_ID","ID","USA"
26083,83211,208,"American Falls_Power County_ID","Power County_ID","ID","USA"
26084,83212,208,"Arbon_Power County_ID","Power County_ID","ID","USA"
26085,83213,208,"Arco_Butte County_ID","Butte County_ID","ID","USA"
26086,83214,208,"Arimo_Bannock County_ID","Bannock County_ID","ID","USA"
26087,83215,208,"Atomic City_Bingham County_ID","Bingham County_ID","ID","USA"
26088,83217,208,"Bancroft_Caribou County_ID","Caribou County_ID","ID","USA"
26089,83220,208,"Bern_Bear Lake County_ID","Bear Lake County_ID","ID","USA"
